CLE;NATURE;NOM;AGE_MIN;AGE_MAX;NOMBRE_JEUX;X_LONG;Y_LAT;GEOMETRIE;NUM_QUARTIER
40904;Aire de jeux;Parc des Sports Saint Michel;2,00;12,00;10;-0,560307095016231;44,8335386001928;POLYGON ((-0.560210415103251 44.8333657569367, -0.56005508954307 44.8334928552505, -0.560404194094791 44.8337113651213, -0.560559036299661 44.8335846417738, -0.560210415103251 44.8333657569367));6
1003;Aire de jeux;Place Renée Seilhan;1,50;12,00;4;-0,564612266385122;44,8154946799513;POLYGON ((-0.564690567298245 44.8155510409842, -0.56470353274666 44.815549914017, -0.564715293074884 44.8155456720076, -0.56472514603237 44.8155392377667, -0.564731208090562 44.8155308504841, -0.564734177534256 44.8155215692393, -0.564688119362413 44.8154173485503, -0.564680957815721 44.8154100062465, -0.564670744186852 44.8154044711159, -0.564658736012146 44.8154006136676, -0.564645807930265 44.815400298176, -0.564633122938774 44.8154018667497, -0.564622072036084 44.8154073476423, -0.564478363214467 44.815510579098, -0.564471641767837 44.8155185366283, -0.564469303832174 44.8155277980754, -0.564469887709242 44.8155372382019, -0.56447524912642 44.8155461682932, -0.564484019330446 44.8155529197173, -0.564495341954719 44.8155579697108, -0.564508046843167 44.8155608144613, -0.564555972390473 44.8155581415453, -0.564671906773856 44.8155521662667, -0.564690567298245 44.8155510409842));6
40876;Aire de jeux;Square du professeur Jacques Lasserre;2,00;8,00;4;-0,577327990473745;44,8248715320859;POLYGON ((-0.577390223012735 44.8248652984915, -0.577326681388627 44.8248306337153, -0.577324104562291 44.8248299040171, -0.577321813885288 44.8248297058054, -0.577319292875962 44.8248298751595, -0.577317431422824 44.8248304741776, -0.57731622394416 44.8248314129544, -0.577264774713903 44.8248773504977, -0.577326952584186 44.8249104367385, -0.577328139787147 44.8249112101336, -0.577329574067886 44.8249118856786, -0.577331002766938 44.8249124713183, -0.577332546632314 44.8249128731749, -0.577334200082276 44.8249130013435, -0.577335847950523 44.8249130396067, -0.577337479073586 44.8249128081542, -0.577338978285177 44.824912490769, -0.577340219255558 44.8249120914234, -0.577341449062456 44.8249115122672, -0.577342420628139 44.8249108511508, -0.577343392193801 44.8249101900344, -0.577344226266237 44.82490935308, -0.577344807679208 44.8249085240705, -0.577390223012735 44.8248652984915));5
40878;Aire de jeux;Square Raymond Poincaré;2,00;6,00;3;-0,620455441301507;44,8443806327835;POLYGON ((-0.620398985145862 44.8444230930211, -0.620498381375909 44.8444351552539, -0.620511188267787 44.8444314148104, -0.620532524317662 44.8443780377622, -0.620502226562043 44.8443492742617, -0.620478980326431 44.8443279434722, -0.620417907337014 44.8443212382364, -0.620382325958078 44.8443695733482, -0.620388795451283 44.8443899064026, -0.620398985145862 44.8444230930211));8
40880;Aire de jeux;Square Georges Mandel;1,00;6,00;5;-0,593639599170848;44,8420676913323;POLYGON ((-0.593707928757142 44.8421066022764, -0.593713584557018 44.8421039013889, -0.59372454806986 44.8420969792221, -0.593729499119654 44.8420931295318, -0.59373475635067 44.8420880991141, -0.593741260743662 44.8420787054046, -0.593744204443748 44.8420690638161, -0.593743699632853 44.842060972434, -0.593742057199105 44.8420569706401, -0.593739561215324 44.8420514644179, -0.593734526690227 44.8420458582002, -0.593728222895347 44.8420402019844, -0.593721419246013 44.8420346516351, -0.593713396808114 44.8420298604255, -0.593705160901874 44.8420257065264, -0.593675311441549 44.842014037769, -0.593666401476875 44.8420112563743, -0.5936573004784 44.8420094719068, -0.593651190033958 44.8420089442196, -0.593644338219488 44.8420087101881, -0.593637503231589 44.842008745869, -0.59363067946134 44.8420089613579, -0.593621471561244 44.8420095223791, -0.593611780631687 44.8420104589787, -0.593604294013775 44.8420122267814, -0.593597967125679 44.8420143182862, -0.593591892969394 44.8420164018097, -0.593585967613845 44.8420188409593, -0.593578885162534 44.8420230281943, -0.593574032431152 44.8420264243664, -0.593570409708444 44.842029241208, -0.593566918960284 44.8420321439634, -0.593557819915646 44.842040538621, -0.593552163774169 44.8420472931732, -0.593547473350667 44.8420573502399, -0.593544195389074 44.8420677230287, -0.593543293316936 44.8420755885937, -0.593542995032496 44.8420829846853, -0.593544232944575 44.8420886207204, -0.593545125751201 44.8420907544799, -0.593546624979799 44.8420944905542, -0.59355105009409 44.8421004763495, -0.593556606897601 44.8421063363262, -0.593562585036661 44.8421108317771, -0.593569970032777 44.8421155530453, -0.593578717016324 44.8421197808965, -0.593585329963845 44.8421222745098, -0.593592557917467 44.8421244784574, -0.593599185056706 44.8421251699943, -0.593606168860023 44.8421254899422, -0.593614992070883 44.8421248509895, -0.593623045865673 44.8421240561708, -0.593647207248713 44.8421216717112, -0.593670366278349 44.8421174271912, -0.593701969743533 44.8421085020065, -0.593707928757142 44.8421066022764));3
40891;Aire de jeux;Square Charazac;2,00;6,00;2;-0,576508032339511;44,8641996580728;POLYGON ((-0.5765733979049 44.8641929239403, -0.576539192590921 44.8641642720672, -0.576531750320021 44.8641586506596, -0.576526661716883 44.8641542164316, -0.576466411577459 44.8641569199834, -0.576479366397501 44.8642635283578, -0.576484038211414 44.8642632915079, -0.576495266913107 44.8642625784252, -0.576497163155546 44.8642625188526, -0.576502335049706 44.864262176211, -0.576504099291716 44.864262030705, -0.576511667508569 44.8642615226994, -0.57650876513985 44.8642331485148, -0.5765733979049 44.8641929239403));2
40905;Aire de jeux;quai des Chartrons-Arnozan_Aire de jeux;2,00;10,00;8;-0,569623430678419;44,8497072444067;POLYGON ((-0.569804014998107 44.8496538894023, -0.569534663005229 44.8495863097837, -0.569442705302923 44.8497575535089, -0.569709727095064 44.8498304310967, -0.569804014998107 44.8496538894023));2
40906;Aire de jeux;quai des Chartrons-Martinique_Aire de jeux;2,00;14,00;9;-0,567278783082032;44,852533050652;POLYGON ((-0.567302074136251 44.8523917669831, -0.567090002659478 44.8525826269736, -0.567256247385317 44.8526741626429, -0.567467192267825 44.8524835178094, -0.567302074136251 44.8523917669831));2
40869;Aire de jeux;Place Pierre Jacques Dormoy;1,00;12,00;3;-0,564434590686411;44,8267800251846;POLYGON ((-0.564352664151857 44.826702834211, -0.564343063494607 44.8267113322876, -0.564342218083908 44.8267119893349, -0.564295794346782 44.8267513674943, -0.564499219297199 44.8268722773176, -0.564505592458262 44.8268668529929, -0.564505713231282 44.8268667591289, -0.564506162952029 44.8268658442375, -0.564530683838273 44.8268448079421, -0.56453179304232 44.8268443227886, -0.5645321553611 44.8268440411963, -0.564572908252794 44.8268091644616, -0.564528412189952 44.8267835345632, -0.5645346478799 44.8267779343834, -0.564522173321158 44.8267706684202, -0.564516036156021 44.8267758151118, -0.564415370554605 44.8267159129832, -0.564422282414964 44.8267110122657, -0.564409148403548 44.8267033165515, -0.564402901586057 44.8267087369127, -0.564369758286267 44.8266886064763, -0.564353883004321 44.8267020753837, -0.564353767793035 44.8267022591534, -0.564352664151857 44.826702834211));6
40795;Aire de jeux;Square docteur Roger Hypoustéguy;1,00;8,00;5;-0,543905779435418;44,8789869166071;POLYGON ((-0.544196019680014 44.8790460760688, -0.544199163010955 44.8790292236328, -0.544200832353368 44.8790110658954, -0.544200220046101 44.8789928890937, -0.544196946739199 44.8789747050345, -0.544188021900598 44.8789573274228, -0.544183594796633 44.8789409808443, -0.544178611218335 44.8789217690729, -0.544175986780524 44.8789038350534, -0.544175066229735 44.8788847670601, -0.544055090188798 44.8788436420215, -0.543827312744956 44.8787656967774, -0.543774101905315 44.8788686009593, -0.543654814703647 44.8791021033727, -0.543644042387277 44.8791246879832, -0.543642119963631 44.8791428535821, -0.543643210229081 44.8791605651151, -0.543649304038268 44.8791792919625, -0.543721779212363 44.8791958629805, -0.543741958590014 44.8792005496326, -0.543814048929157 44.8792170424911, -0.543820953091887 44.879213945118, -0.543827582212829 44.87921049599, -0.543831501356015 44.8792083022183, -0.543835019006591 44.8792057606274, -0.543841680487787 44.879200779157, -0.543847962614182 44.8791958094921, -0.54385013357732 44.8791940304385, -0.543852299005648 44.8791921614787, -0.54385622283489 44.8791879858335, -0.543859761775312 44.8791837320877, -0.543862443230401 44.8791799554201, -0.543864618880449 44.8791761944935, -0.543866739183268 44.8791715345044, -0.543868606583445 44.8791668823859, -0.543869858331709 44.8791625196625, -0.543870989163353 44.8791582507807, -0.543872025904911 44.8791524534926, -0.543873068180964 44.8791467461108, -0.543873495652501 44.8791433999031, -0.543873928658686 44.8791401436017, -0.543874064485037 44.8791361759209, -0.543874200311369 44.8791322082402, -0.54387439063762 44.8791270678429, -0.543874580963836 44.8791219274456, -0.543874947553373 44.8791175922692, -0.54387544059389 44.8791132531575, -0.543876037946546 44.8791085504855, -0.543876761750115 44.8791038438783, -0.543877250102862 44.8791014866393, -0.54387811780857 44.8790991175944, -0.543879117499913 44.8790968345206, -0.543881726998446 44.8790918890712, -0.543884968751404 44.8790869239452, -0.543888606460845 44.879082216732, -0.543892772112412 44.8790778534023, -0.543895058451204 44.8790758906, -0.543897350324575 44.8790740177039, -0.54390003262009 44.8790723128144, -0.543903819765423 44.8790700330693, -0.543907859812314 44.8790677454534, -0.543913999711786 44.8790645817803, -0.543920139610583 44.879061418107, -0.543928011077965 44.8790575699946, -0.543936261896984 44.8790537100755, -0.543938735566975 44.8790527323057, -0.543941335687775 44.8790517506005, -0.543944073328987 44.8790509447723, -0.543946816504924 44.8790502288503, -0.54395620622958 44.8790484052904, -0.543965733474199 44.8790467576069, -0.543974765984465 44.8790453054766, -0.543983688647998 44.8790441269998, -0.543987212667831 44.8790437470893, -0.543990868673364 44.8790434531495, -0.543995937777968 44.8790434755448, -0.54400089150149 44.8790436816878, -0.544008539437662 44.87904443453, -0.544016071992995 44.8790453711195, -0.544016968218942 44.8790455233838, -0.544017864444898 44.8790456756481, -0.544029383396926 44.8790475691125, -0.544040781433783 44.8790495564174, -0.544063203692187 44.8790536327366, -0.544085664698947 44.879058338395, -0.544111238022049 44.8790642082829, -0.544136833490797 44.87907043779, -0.544196019680014 44.8790460760688));1
40893;Aire de jeux;Parc de la Cité du Grand Parc_Grands;4,00;8,00;1;-0,583399365585414;44,8601359558296;POLYGON ((-0.583851452469998 44.860273432462, -0.583851907739565 44.8602726074026, -0.583877435364724 44.8602309971637, -0.583877890633583 44.8602301721042, -0.583885062004516 44.8602192267244, -0.583885517273173 44.8602184016649, -0.584036172124656 44.8599752148535, -0.583860366756044 44.8597898689395, -0.583859684369204 44.8597890796971, -0.58385034129044 44.8597793748919, -0.583849658903859 44.8597785856495, -0.583799641252062 44.8597258417045, -0.583376693958653 44.8599305779146, -0.582870125332245 44.8601755981257, -0.582684694709261 44.8602650291174, -0.582741777212565 44.8603254782725, -0.582747197080771 44.8603311629323, -0.582747609863744 44.8603316904244, -0.582748247492847 44.8603317604368, -0.582755882261294 44.860332330871, -0.582756497515899 44.860332041265, -0.582757174300418 44.8603327406094, -0.58276663809817 44.8603423516205, -0.582767314882934 44.8603430509648, -0.582940492921225 44.8605248779641, -0.582933702732053 44.8605277040225, -0.582961627846874 44.8605571822555, -0.583014478303289 44.8605312870823, -0.58301570322009 44.8605306179629, -0.583052211341133 44.8605128039269, -0.583053436257103 44.8605121348071, -0.583077776856089 44.8605002887444, -0.583098546730987 44.8604900864403, -0.583113806419776 44.8605073520077, -0.583209641814627 44.8604659610589, -0.583218265360688 44.860455960903, -0.583254226190153 44.8603397959553, -0.583329537125778 44.8603573331385, -0.583338677922112 44.8603027267655, -0.58334767519674 44.8603028038672, -0.583323626035462 44.8601890683842, -0.58345368969269 44.8601217374864, -0.583486574982577 44.8601535817088, -0.58360987767599 44.8602808575452, -0.583635525852588 44.8602737444681, -0.583685587128868 44.8602559539513, -0.583709191428813 44.8602444912484, -0.583730025959763 44.8602332958993, -0.583730613232703 44.8602325567654, -0.583731773274575 44.8602328805677, -0.583748746609282 44.8602390121823, -0.583749785839731 44.8602394298685, -0.583759874974698 44.8602428055484, -0.583851112416647 44.8602740737326, -0.583851452469998 44.860273432462));2
40835;Aire de jeux;Berges du Lac_Forêt;0,00;0,00;0;-0,576945108618767;44,8777453255515;POLYGON ((-0.577052819624415 44.8777151163862, -0.576991012867339 44.8776644511435, -0.576988563671671 44.8776617355961, -0.576985993616966 44.8776591139253, -0.576983170671389 44.8776565001985, -0.576980226866805 44.8776539803484, -0.576977162203218 44.8776515543748, -0.576973976680625 44.8776492222779, -0.576970670299028 44.8776469840575, -0.576967122199159 44.8776449335904, -0.576963568513283 44.8776427932186, -0.576959905140912 44.8776409265325, -0.57695611532326 44.8776390638184, -0.576952210232825 44.8776373848855, -0.57694818428334 44.8776357998291, -0.576944037474796 44.8776343086491, -0.576939901838913 44.8776329972784, -0.576935771789437 44.8776317758121, -0.576931394435338 44.8776306521943, -0.576927028253816 44.8776297083857, -0.576922667658634 44.8776288544815, -0.57691818620427 44.8776280944538, -0.576913589476893 44.8776275182072, -0.576909124781276 44.8776270278931, -0.576904539226406 44.8776266314555, -0.576899970430082 44.8776265047316, -0.576895407219927 44.8776264679122, -0.576890717564283 44.8776264350646, -0.576886171112557 44.8776266679588, -0.576881635833057 44.8776270806621, -0.57687710055349 44.8776274933653, -0.576872576446091 44.8776280858776, -0.576868189956326 44.8776288542271, -0.576863809052544 44.8776297124812, -0.576859433734731 44.8776306606397, -0.576855069588952 44.8776317886073, -0.576850843060681 44.8776330924122, -0.576846737391661 44.8776343023405, -0.576843143090615 44.8776355862856, -0.576839807266521 44.8776369521916, -0.576836477028329 44.8776384080022, -0.576833141203913 44.877639773908, -0.576830075028559 44.8776414015839, -0.576826882407494 44.8776430332317, -0.576823953849416 44.8776448367449, -0.576820898845609 44.8776466442299, -0.57681797028716 44.877648447743, -0.576815305791694 44.8776504231216, -0.576812641296044 44.8776523985002, -0.576810108831794 44.8776544598115, -0.576807708398955 44.8776566070556, -0.576805181520358 44.8776587582715, -0.576802913118742 44.8776609914483, -0.576800903194125 44.877663306586, -0.576798898855349 44.8776657116284, -0.576796894516409 44.8776681166707, -0.5767950222089 44.8776706076459, -0.576793402792437 44.8776730906773, -0.576791909821448 44.8776755697369, -0.576790422436321 44.8776781387012, -0.576789061496687 44.8776807036936, -0.576787959034174 44.877683350647, -0.576786983017195 44.8776859936286, -0.576785886140477 44.8776887304866, -0.576785168600589 44.8776914554292, -0.576784577506287 44.8776941763999, -0.576784112857588 44.8776968933989, -0.576783648208845 44.8776996103978, -0.576783442037382 44.8777024093578, -0.57678335672559 44.8777051144413, -0.576783403445459 44.8777079054576, -0.576783450165332 44.8777106964739, -0.576783744190612 44.877713389642, -0.576784170247609 44.8777161687429, -0.576816264659495 44.8777759646979, -0.576817930799463 44.8777762726824, -0.576819596939452 44.877776580667, -0.576821136633623 44.8777768926233, -0.576822676327814 44.8777772045797, -0.576824342467851 44.8777775125641, -0.576825887748136 44.8777779144251, -0.576827433028441 44.877778316286, -0.576828978308766 44.8777787181469, -0.576830529175178 44.8777792099125, -0.576832074455551 44.8777796117734, -0.576833498876178 44.8777801075107, -0.576835049742667 44.8777805992762, -0.576836600609184 44.8777810910417, -0.576838025029884 44.877781586779, -0.576839575896454 44.8777820785444, -0.576841000317205 44.8777825742817, -0.576842430324068 44.8777831599237, -0.576843986776802 44.8777837415937, -0.576845422369814 44.8777844171402, -0.576846852376768 44.8777850027821, -0.576848282383749 44.8777855884239, -0.576849591531008 44.8777862679423, -0.576851021538047 44.8777868535841, -0.576852330685367 44.8777875331025, -0.57685376627857 44.877788208649, -0.576855075425953 44.8777888881673, -0.576856263713617 44.8777896615621, -0.57685757286106 44.8777903410804, -0.576858887594648 44.8777911105033, -0.576860202328272 44.8777918799262, -0.576861390616064 44.8777926533211, -0.576862705349756 44.8777934227439, -0.576863899223734 44.8777942860433, -0.576865087511628 44.8777950594381, -0.576866275799555 44.8777958328329, -0.576867469673636 44.8777966961323, -0.576868657961629 44.877797469527, -0.576869725389904 44.8777983367983, -0.576870666372338 44.8777992080415, -0.576871733800679 44.8778000753127, -0.576872801229052 44.877800942584, -0.576873868657455 44.8778018098552, -0.57687494167203 44.8778027670311, -0.576875882654615 44.8778036382742, -0.576876823637229 44.8778045095174, -0.576877770206011 44.8778054706652, -0.576878716774826 44.8778064318129, -0.576879657757529 44.8778073030561, -0.576880604326404 44.8778082642038, -0.576881298003516 44.8778092332954, -0.576882244572453 44.8778101944431, -0.576883064695519 44.8778111595628, -0.576883884818613 44.8778121246824, -0.576884584081978 44.8778131836787, -0.576885404205126 44.8778141487984, -0.576886229914458 44.8778152038226, -0.576886923591746 44.8778161729142, -0.57688762285522 44.8778172319104, -0.576888322118719 44.8778182909066, -0.576888889350163 44.8778192639701, -0.576889462167788 44.8778203269382, -0.576890167017519 44.8778214758391, -0.57689073983519 44.8778225388072, -0.576891312652881 44.8778236017753, -0.576891885470595 44.8778246647434, -0.576892331842395 44.8778257316835, -0.576892910246316 44.8778268845562, -0.576893356618152 44.8778279514963, -0.576893802990003 44.8778290184364, -0.5768941285021 44.877830179253, -0.576894574873987 44.877831246193, -0.576895021245885 44.8778323131331, -0.577006391309869 44.877860973313, -0.577083545714545 44.8778589099473, -0.577111643159822 44.8777789369341, -0.577052819624415 44.8777151163862));1
40862;Aire de jeux;Square Jean Bureau;2,00;12,00;5;-0,569550040671983;44,8366080098571;POLYGON ((-0.569605243115751 44.8365494945373, -0.569536672680998 44.83655434803, -0.569517906942181 44.8365559275951, -0.569449836345186 44.8365606752749, -0.569495509325193 44.836666438023, -0.569595096633808 44.8366595305828, -0.56961401104353 44.836658306663, -0.569649427954359 44.8366557543178, -0.569605243115751 44.8365494945373));3
40914;Aire de jeux;Parc Bordelais_Petits;2,00;8,00;9;-0,604169377584603;44,8550083242965;POLYGON ((-0.604193523056451 44.8551941281711, -0.60422275192163 44.8552038324084, -0.604252348723867 44.8552133448256, -0.60428527417563 44.855225454298, -0.604312475148533 44.8552351326373, -0.604329189930308 44.8552067681584, -0.604340383610512 44.8551873164149, -0.604351234467317 44.8551664342166, -0.604371621582654 44.8551239007033, -0.604389435788705 44.8550807279958, -0.604397629326198 44.8550578580485, -0.604405280921809 44.8550364465676, -0.604413129028898 44.8550141280464, -0.604422360551602 44.8549795146031, -0.60402448363417 44.8547898782919, -0.603969215658416 44.8548133377258, -0.6039667715452 44.854837016518, -0.603964018382663 44.8548598042769, -0.603960605123034 44.8548821625247, -0.603954515106148 44.854904245188, -0.603946897117443 44.8549261960608, -0.603934161517322 44.8549473180498, -0.603919066442117 44.8549671635081, -0.603899274928741 44.8549848155199, -0.604058201920084 44.8550979713098, -0.604193523056451 44.8551941281711));8
40915;Aire de jeux;Parc Bordelais_Grands;2,00;12,00;3;-0,603913460094544;44,8552821579487;POLYGON ((-0.604312475148533 44.8552351326373, -0.60428527417563 44.855225454298, -0.604252348723867 44.8552133448256, -0.60422275192163 44.8552038324084, -0.604193523056451 44.8551941281711, -0.604058201920084 44.8550979713098, -0.603899274928741 44.8549848155199, -0.603876452589265 44.8550005816795, -0.603851529183313 44.855015153205, -0.603825482100049 44.855027958663, -0.60379598825341 44.8550362790617, -0.603694833917009 44.8551865847281, -0.603571372145932 44.8553710167459, -0.60356459107165 44.8553942022368, -0.603562458442128 44.8554167901723, -0.603566358971878 44.8554386466378, -0.603579567662916 44.8554594877993, -0.603611082849997 44.8554996575199, -0.603863828023768 44.8554808466938, -0.603897524619373 44.8554789692004, -0.603929153897494 44.8554764364906, -0.603961041587277 44.8554739856728, -0.603992682112436 44.8554716327526, -0.604014258733493 44.8554683372921, -0.604085622562565 44.8554551780784, -0.604115942463811 44.8554479124385, -0.604142495248467 44.8554350909081, -0.604166109810425 44.8554198401075, -0.60418810635416 44.8554030190575, -0.604208029943233 44.8553854528984, -0.604225973212793 44.8553665982078, -0.604240360564031 44.8553475858527, -0.604255359974659 44.8553262119916, -0.604269404491466 44.8553057691787, -0.604282679382862 44.8552851705676, -0.604295563830422 44.8552644041532, -0.604306796920458 44.8552455817383, -0.604312475148533 44.8552351326373));8
40916;Aire de jeux;Parc Bordelais_Déversoir;;;0;-0,601930413206061;44,852085248005;POLYGON ((-0.60208122911526 44.8520496640666, -0.602077134133642 44.852048982912, -0.602073137424074 44.8520478482391, -0.602069376619249 44.8520464358563, -0.602066093246736 44.8520445579572, -0.602063045779035 44.8520424023481, -0.602060366225795 44.8520400549335, -0.601978108950635 44.8520105887415, -0.601964368977222 44.8520055285307, -0.601949696631848 44.8520017589643, -0.601934465450826 44.8519991781408, -0.601919060215846 44.8519978639661, -0.601903492171267 44.8519979962477, -0.601889145946091 44.8519994410913, -0.601875131210389 44.8520021365875, -0.601861706359194 44.8520061646418, -0.601849376938294 44.8520115092582, -0.601837867683486 44.8520178188201, -0.601825746292749 44.852026489873, -0.601815197764307 44.8520360119735, -0.601806216475931 44.8520462952184, -0.601798934437391 44.8520574255127, -0.601793576310315 44.8520689453399, -0.601791290582443 44.8520769448493, -0.601790411976456 44.8520851700807, -0.60179092362539 44.8520933513228, -0.601792699142987 44.8521014925746, -0.601795974435942 44.8521093161267, -0.601800375966692 44.8521169238799, -0.601808881036617 44.8521273744865, -0.601818863394831 44.8521371477775, -0.601830432560933 44.8521459700422, -0.601839139568187 44.8521515498474, -0.60184870317285 44.8521566521395, -0.60185885373307 44.8521610152053, -0.601869596871239 44.8521647289483, -0.601880806200115 44.8521677973675, -0.601892464851344 44.8521699507515, -0.601904452060131 44.8521712830032, -0.601916509429267 44.8521717122168, -0.601929389657419 44.8521711244937, -0.601942092893478 44.8521697316345, -0.601954492749929 44.8521675376386, -0.601966583603502 44.8521644526024, -0.602017134943057 44.8521526737829, -0.602021007955402 44.8521518305752, -0.602024892213407 44.852151167175, -0.602028919726945 44.8521507694865, -0.602032964109129 44.8521506415091, -0.602037025360014 44.8521507832429, -0.602040971469802 44.8521511087832, -0.60204365933311 44.8521515642203, -0.60208122911526 44.8520496640666));8
40918;Aire de jeux;Jardin André Meunier;2,00;8,00;0;-0,562713800846843;44,82960983829;POLYGON ((-0.562904523973533 44.8295818420658, -0.562861378459737 44.8295719331864, -0.562741348352408 44.829544884538, -0.562620043830967 44.8295176955124, -0.562559218779271 44.829504376603, -0.562558401102721 44.8295054831663, -0.562521997804756 44.8295882355037, -0.56252113717104 44.8295906946115, -0.562508420198237 44.8296204588803, -0.562500997409077 44.82963348266, -0.562556828570097 44.8296458770158, -0.562678753919009 44.8296728665156, -0.562800333715481 44.829700407189, -0.562868345332621 44.8297153025288, -0.562869261549428 44.8297137424774, -0.562900597730839 44.8296432194163, -0.562922270935385 44.8295945280672, -0.562925841274206 44.8295867594594, -0.562904523973533 44.8295818420658));6
40909;Aire de jeux;Jardin de ta soeur;6,00;12,00;2;-0,560577193750791;44,8594404221145;MULTIPOLYGON (((-0.560580180716933 44.8594228000207, -0.560504125389589 44.8593664470523, -0.560495874390198 44.8593722900597, -0.560466812798736 44.8593508593206, -0.560430140322192 44.8593783996557, -0.560459733890048 44.8593981923334, -0.560453542854523 44.8594025296338, -0.56047675352058 44.8594194592454, -0.56045193378183 44.8594359093918, -0.560522038134122 44.859486142964, -0.560523357790023 44.8594870024829, -0.560514694202112 44.8594923179189, -0.560586906020328 44.8595459085598, -0.560653228056537 44.8595001454861, -0.560564909429052 44.8594339070736, -0.560580180716933 44.8594228000207)), ((-0.560782532297694 44.8594037693085, -0.560781117871125 44.8593931841648, -0.560775687687341 44.8593852468639, -0.560768912961797 44.859380144087, -0.56076363989274 44.8593767959283, -0.560756717980513 44.8593734092663, -0.560751269928062 44.8593713276944, -0.560744130013129 44.859370560158, -0.560735171828791 44.8593711106107, -0.560727918079258 44.8593725986229, -0.560720946391114 44.8593766000392, -0.560715651341505 44.8593810894872, -0.560711927307722 44.8593843587593, -0.560710213207229 44.8593853131719, -0.560707333652338 44.859385853642, -0.560700502140118 44.8593859772515, -0.560695358385513 44.8593867687043, -0.560690759170432 44.8593881736806, -0.560687710188107 44.8593900706431, -0.560685437773972 44.859394285383, -0.560683940476098 44.8593987461162, -0.560683339142162 44.8594033589829, -0.560683996314961 44.8594078424043, -0.560685577247504 44.8594129274876, -0.560690186379918 44.85941782777, -0.560692457591961 44.8594197384771, -0.560696818019047 44.8594226647886, -0.560701600686722 44.859424226699, -0.560708526708204 44.8594256314857, -0.560721949500184 44.8594276437689, -0.560730617419749 44.8594285436699, -0.56073925198468 44.8594289041362, -0.560750567430591 44.8594275593112, -0.560757484985543 44.8594247306208, -0.560765077591653 44.8594205296206, -0.56077200480845 44.8594158089563, -0.560778573585946 44.8594093879922, -0.560782532297694 44.8594037693085)));1
42297;Aire de jeux;Jardin de Lili;2,00;6,00;1;-0,611226480755493;44,8330687982863;POLYGON ((-0.611218790928789 44.8329650343234, -0.611208496863364 44.8329724775019, -0.611168784667952 44.8329448213045, -0.611132969395354 44.832967217285, -0.61111543188072 44.8329762415497, -0.611111627913182 44.8329781639089, -0.611059643790887 44.833003144849, -0.611060233694893 44.8330044773645, -0.611067994090682 44.8330172029583, -0.611188543335858 44.8331772372569, -0.611253958779581 44.8331867819684, -0.611383836838871 44.8331139274573, -0.611375620256007 44.8331080626174, -0.611383901722866 44.8331028452712, -0.611400290862356 44.8330936772452, -0.611413008012135 44.8330865174798, -0.611218790928789 44.8329650343234));4
40827;Aire de jeux;Square Les Jasmins;2,00;8,00;3;-0,637034715036613;44,8601579895219;POLYGON ((-0.637069982491833 44.8601918034469, -0.637073940707201 44.8601923075761, -0.637078129013305 44.8601924440212, -0.637082288927361 44.860192130957, -0.637086311082386 44.8601916421272, -0.637090178443063 44.8601907078262, -0.637093896687752 44.8601894179558, -0.637097345092686 44.8601878664562, -0.637100644381534 44.8601859593874, -0.637103421026312 44.8601837987658, -0.63710580142917 44.8601813805532, -0.637107659188 44.860178708788, -0.637109264142437 44.8601760450992, -0.637110225729296 44.8601732217978, -0.637110681707671 44.8601704146494, -0.637110626399176 44.860167533752, -0.637110191884437 44.8601646649693, -0.637109125359343 44.8601618163777, -0.637107690985038 44.8601591597046, -0.637105756681044 44.8601566090861, -0.637103454527918 44.860154250386, -0.637100663802069 44.8601521775443, -0.637097631629178 44.8601502925826, -0.637094237285624 44.860148689441, -0.637089997876869 44.8601477438798, -0.637076521239176 44.8601449314242, -0.637062786120345 44.8601420371415, -0.637059959848498 44.8601414067666, -0.637057133576713 44.8601407763916, -0.637050056540802 44.8601390206501, -0.637043353033065 44.8601371628918, -0.637023082040538 44.8601310542415, -0.637003046821475 44.8601246678059, -0.636995941397833 44.8601224625517, -0.636992011579279 44.8601224079292, -0.636988093117256 44.8601225331102, -0.636984203046482 44.8601231078003, -0.636980456412379 44.8601239481578, -0.636976853214901 44.8601250541827, -0.636973531212492 44.8601266016405, -0.636970473370399 44.8601283208259, -0.636967558964831 44.8601303056786, -0.636965167201832 44.8601325440846, -0.636963166001178 44.86013495018, -0.636961549684687 44.8601374340631, -0.636960456010877 44.8601401714994, -0.636959615141056 44.8601429008596, -0.636959285557588 44.8601457039694, -0.636959593662608 44.8601485767908, -0.636960143215354 44.8601512617323, -0.636961330456731 44.8601540163853, -0.636962885548006 44.8601565791204, -0.636964940569525 44.8601590358014, -0.636967237038938 44.8601613046024, -0.636969895680098 44.8601632915836, -0.636973048573347 44.8601650826088, -0.636976437236251 44.8601665958521, -0.63697993526668 44.8601678353517, -0.637065995884594 44.8601908498084, -0.637069982491833 44.8601918034469));8
